num,totalcells,layer,SOVEREIGNT,ADMIN,ADM0_A3,ISO_N3,year,commercial_group,totaltonne,calories,proteins,fats
1,168,0.005952380952380952,Fiji,Fiji,FJI,242,2019,Tuna & billfishes,28.072129589285712,30598621.252321426,7018032.397321428,1684327.7753571428
2,346,0.002890173410404624,Gabon,Gabon,GAB,266,2019,Tuna & billfishes,64.23624286127168,70017504.71878614,16059060.71531792,3854174.571676301
3,55,0.01818181818181818,Republic of the Congo,Republic of the Congo,COG,178,2019,Tuna & billfishes,3.2909090909090906,3587090.9090909087,822727.2727272727,197454.5454545454
4,70,0.014285714285714285,Equatorial Guinea,Equatorial Guinea,GNQ,226,2019,Tuna & billfishes,0.8079262705714286,880639.6349228573,201981.56764285718,48475.57623428572
5,180,0.005555555555555556,Liberia,Liberia,LBR,430,2019,Tuna & billfishes,67.51546044444446,73591851.88444446,16878865.111111116,4050927.626666668
6,183,0.00546448087431694,Cameroon,Cameroon,CMR,120,2019,Tuna & billfishes,7.035518038251365,7668714.661693987,1758879.5095628414,422131.0822950819
7,237,0.004219409282700422,Ivory Coast,Ivory Coast,CIV,384,2019,Tuna & billfishes,84.16844151898734,91743601.25569619,21042110.379746832,5050106.491139241
8,171,0.005847953216374269,Ghana,Ghana,GHA,288,2019,Tuna & billfishes,209.3824729239766,228226895.4871345,52345618.23099415,12562948.375438595
9,171,0.005847953216374269,Sierra Leone,Sierra Leone,SLE,694,2019,Tuna & billfishes,2.807958013450292,3060674.2346608182,701989.503362573,168477.48080701753
10,190,0.005263157894736842,United Kingdom,Falkland Islands,FLK,238,NA,NA,0,0,0,0
11,2082,4.803073967339097e-4,Argentina,Argentina,ARG,032,2019,Tuna & billfishes,0.10256243539865513,111793.0545845341,25640.608849663786,6153.746123919308
12,4369,2.2888532845044633e-4,Chile,Chile,CHL,152,2019,Tuna & billfishes,3.7197765621423664,4054556.452735179,929944.1405355915,223186.59372854198
13,306,0.0032679738562091504,Uruguay,Uruguay,URY,858,NA,NA,0,0,0,0
14,3559,2.809778027535825e-4,Brazil,Brazil,BRA,076,2019,Tuna & billfishes,12.38810849227311,13503038.256577691,3097027.1230682777,743286.5095363866
15,813,0.0012300123001230013,Peru,Peru,PER,604,2019,Tuna & billfishes,207.06676236162363,225702770.97416976,51766690.590405904,12424005.741697418
16,340,0.0029411764705882353,Ecuador,Ecuador,ECU,218,2019,Tuna & billfishes,41.675155558823526,45425919.559117645,10418788.889705881,2500509.333529412
17,166,0.006024096385542169,Suriname,Suriname,SUR,740,2019,Tuna & billfishes,1.1461946283132531,1249352.144861446,286548.6570783133,68771.67769879519
18,759,0.0013175230566534915,Colombia,Colombia,COL,170,2019,Tuna & billfishes,4.665514998682477,5085411.3485639,1166378.7496706194,279930.8999209486
19,203,0.0049261083743842365,Guyana,Guyana,GUY,328,2019,Tuna & billfishes,2.793946899507389,3045402.1204630537,698486.7248768472,167636.81397044333
20,937,0.0010672358591248667,Venezuela,Venezuela,VEN,862,2019,Tuna & billfishes,7.609026469583778,8293838.851846318,1902256.6173959444,456541.5881750267
21,665,0.0015037593984962407,Panama,Panama,PAN,591,2019,Tuna & billfishes,9.51006595338346,10365971.889187971,2377516.4883458647,570603.9572030077
22,311,0.003215434083601286,Costa Rica,Costa Rica,CRI,188,2019,Tuna & billfishes,31.771603426205786,34631047.73456431,7942900.856551446,1906296.2055723472
23,61,0.01639344262295082,Trinidad and Tobago,Trinidad and Tobago,TTO,780,2019,Tuna & billfishes,6.902837998360656,7524093.418213115,1725709.4995901643,414170.2799016394
24,197,0.005076142131979695,Guinea-Bissau,Guinea-Bissau,GNB,624,2019,Tuna & billfishes,18.503876451776648,20169225.332436547,4625969.112944162,1110232.5871065988
25,314,0.0031847133757961785,Nicaragua,Nicaragua,NIC,558,2019,Tuna & billfishes,23.90330091401274,26054597.996273886,5975825.228503184,1434198.0548407645
26,83,0.012048192771084338,Gambia,Gambia,GMB,270,2019,Tuna & billfishes,8.251345192771085,8993966.260120483,2062836.2981927714,495080.71156626515
27,109,0.009174311926605505,El Salvador,El Salvador,SLV,222,2019,Tuna & billfishes,0.5916369480733945,644884.2734000001,147909.23701834862,35498.21688440367
28,34,0.029411764705882353,Togo,Togo,TGO,768,2019,Tuna & billfishes,104.69953688235294,114122495.2017647,26174884.220588237,6281972.212941176
29,410,0.0024390243902439024,Nigeria,Nigeria,NGA,566,2019,Tuna & billfishes,8.804337717073171,9596728.111609755,2201084.4292682926,528260.2630243902
30,35,0.02857142857142857,Benin,Benin,BEN,204,NA,NA,0,0,0,0
31,178,0.0056179775280898875,Guinea,Guinea,GIN,324,2019,Tuna & billfishes,40.120740078651686,43731606.68573034,10030185.01966292,2407244.404719101
32,232,0.004310344827586207,Mauritania,Mauritania,MRT,478,2019,Tuna & billfishes,261.3399634051724,284860560.1116379,65334990.851293094,15680397.804310344
33,9,0.1111111111111111,Western Sahara,Western Sahara,SAH,732,NA,NA,0,0,0,0
34,452,0.0022123893805309734,Algeria,Algeria,DZA,012,2019,Tuna & billfishes,47.131567345132744,51373408.406194694,11782891.836283186,2827894.040707965
35,322,0.003105590062111801,Senegal,Senegal,SEN,686,2019,Tuna & billfishes,92.42397810559005,100742136.13509315,23105994.52639751,5545438.6863354035
36,283,0.0035335689045936395,Honduras,Honduras,HND,340,2019,Tuna & billfishes,0.3517038623674912,383357.20998056536,87925.9655918728,21102.23174204947
37,127,0.007874015748031496,Guatemala,Guatemala,GTM,320,2019,Tuna & billfishes,7.993382110236221,8712786.500157481,1998345.5275590552,479602.9266141733
38,126,0.007936507936507936,Belize,Belize,BLZ,084,2019,Tuna & billfishes,0.24635155015873014,268523.18967301585,61587.88753968254,14781.093009523809
39,126,0.007936507936507936,Jamaica,Jamaica,JAM,388,2019,Tuna & billfishes,0.4629374559523809,504601.8269880952,115734.36398809524,27776.247357142853
40,101,0.009900990099009901,United States of America,Puerto Rico,PRI,630,2019,Tuna & billfishes,0.4498328640594059,490317.8218247525,112458.21601485147,26989.97184356435
41,317,0.0031545741324921135,Dominican Republic,Dominican Republic,DOM,214,2019,Tuna & billfishes,0.9274439712933754,1010913.9287097793,231860.99282334387,55646.63827760253
42,246,0.0040650406504065045,Haiti,Haiti,HTI,332,2019,Tuna & billfishes,9.013549170731707,9824768.59609756,2253387.292682927,540812.9502439024
43,1082,9.242144177449168e-4,Cuba,Cuba,CUB,192,NA,NA,0,0,0,0
44,3508,2.8506271379703536e-4,Mexico,Mexico,MEX,484,2019,Tuna & billfishes,18.60728138939567,20281936.71444128,4651820.347348917,1116436.8833637403
45,612,0.0016339869281045752,Libya,Libya,LBY,434,2019,Tuna & billfishes,3.3854494084967324,3690139.855261438,846362.3521241831,203126.96450980395
46,879,0.0011376564277588168,Greece,Greece,GRC,300,2019,Tuna & billfishes,7.747290677701934,8444546.838695109,1936822.6694254836,464837.44066211605
47,154,0.006493506493506494,Albania,Albania,ALB,008,2019,Tuna & billfishes,0.04402734605844156,47989.8072037013,11006.83651461039,2641.640763506494
48,49,0.02040816326530612,Montenegro,Montenegro,MNE,499,2019,Tuna & billfishes,0.5882982891836734,641245.135210204,147074.57229591836,35297.89735102041
49,116,0.008620689655172414,Bulgaria,Bulgaria,BGR,100,2019,Tuna & billfishes,0.19386929586206897,211317.53248965516,48467.323965517244,11632.157751724139
50,943,0.0010604453870625664,Morocco,Morocco,MAR,504,2019,Tuna & billfishes,40.22584059278898,43846166.24613998,10056460.148197245,2413550.4355673385
51,354,0.002824858757062147,Tunisia,Tunisia,TUN,788,2019,Tuna & billfishes,22.13865831920904,24131137.567937855,5534664.57980226,1328319.4991525423
52,396,0.0025252525252525255,Portugal,Portugal,PRT,620,2019,Tuna & billfishes,30.50159698737374,33246740.716237377,7625399.246843435,1830095.8192424243
53,1038,9.633911368015414e-4,Spain,Spain,ESP,724,2019,Tuna & billfishes,22.637290653179193,24674646.81196532,5659322.663294799,1358237.4391907516
54,1273,7.855459544383347e-4,Italy,Italy,ITA,380,2019,Tuna & billfishes,16.270564725844466,17734915.55117047,4067641.1814611163,976233.8835506679
55,24,0.041666666666666664,Slovenia,Slovenia,SVN,705,2019,Tuna & billfishes,0.030469557083333335,33211.817220833334,7617.389270833333,1828.1734250000002
56,87,0.011494252873563218,Belgium,Belgium,BEL,056,NA,NA,0,0,0,0
57,93,0.010752688172043012,The Bahamas,The Bahamas,BHS,044,2019,Tuna & billfishes,13.811354419354839,15054376.317096774,3452838.60483871,828681.2651612903
58,1413,7.077140835102619e-4,France,France,FRA,-99,2019,Tuna & billfishes,6.331685502264686,6901537.197468508,1582921.3755661715,379901.13013588113
59,11362,8.80126738250308e-5,United States of America,United States of America,USA,840,2019,Tuna & billfishes,4.979521925080091,5427678.898337299,1244880.4812700227,298771.3155048055
60,12614,7.927699381639449e-5,Canada,Canada,CAN,124,2019,Tuna & billfishes,0.3798538131441256,414040.65632709686,94963.45328603139,22791.228788647535
61,1758,5.688282138794084e-4,Iceland,Iceland,ISL,352,NA,NA,0,0,0,0
62,6653,1.5030813166992335e-4,Denmark,Greenland,GRL,304,NA,NA,0,0,0,0
63,617,0.0016207455429497568,Germany,Germany,DEU,276,2019,Tuna & billfishes,1.2798303565640196e-4,139.50150886547812,31.995758914100488,7.678982139384117
64,229,0.004366812227074236,Netherlands,Netherlands,NLD,528,2019,Tuna & billfishes,0.43734737030567683,476708.63363318774,109336.84257641922,26240.84221834061
65,533,0.001876172607879925,Ireland,Ireland,IRL,372,2019,Tuna & billfishes,12.004504124577862,13084909.495789869,3001126.0311444653,720270.2474746717
66,2813,3.5549235691432633e-4,United Kingdom,United Kingdom,GBR,826,2019,Tuna & billfishes,3.7086583362957696e-5,40.424375865623894,9.271645840739424,2.225195001777462
67,719,0.0013908205841446453,Denmark,Denmark,DNK,208,2019,Tuna & billfishes,2.2434551182197495e-4,244.53660788595266,56.08637795549373,13.460730709318497
68,14267,7.009182028457279e-5,Russia,Russia,RUS,643,2019,Tuna & billfishes,0.07228467498422934,78790.29573280999,18071.168746057334,4337.08049905376
69,64,0.015625,Lithuania,Lithuania,LTU,440,2019,Tuna & billfishes,7.207984375,7856702.96875,1801996.09375,432479.0625
70,277,0.0036101083032490976,Latvia,Latvia,LVA,428,NA,NA,0,0,0,0
71,314,0.0031847133757961785,Estonia,Estonia,EST,233,NA,NA,0,0,0,0
72,1937,5.162622612287042e-4,Sweden,Sweden,SWE,752,NA,NA,0,0,0,0
73,1069,9.354536950420954e-4,Finland,Finland,FIN,246,NA,NA,0,0,0,0
74,7372,1.3564839934888768e-4,Norway,Norway,NOR,-99,2019,Tuna & billfishes,0.00850687194655453,9272.490421744438,2126.7179866386327,510.4123167932718
75,122,0.00819672131147541,France,French Southern and Antarctic Lands,ATF,260,NA,NA,0,0,0,0
76,2271,4.4033465433729633e-4,New Zealand,New Zealand,NZL,554,2019,Tuna & billfishes,5.875758696609423,6404576.979304271,1468939.6741523559,352545.5217965653
77,17936,5.575379125780553e-5,Australia,Australia,AUS,036,2019,Tuna & billfishes,0.6676852391837645,727776.9107103033,166921.30979594114,40061.11435102588
78,197,0.005076142131979695,France,New Caledonia,NCL,540,2019,Tuna & billfishes,5.833865218274111,6358913.087918782,1458466.3045685277,350031.9130964466
79,66,0.015151515151515152,Vanuatu,Vanuatu,VUT,548,2019,Tuna & billfishes,242.5666943939394,264397696.88939396,60641673.59848485,14554001.663636364
80,151,0.006622516556291391,East Timor,East Timor,TLS,626,NA,NA,0,0,0,0
81,214,0.004672897196261682,Solomon Islands,Solomon Islands,SLB,090,2019,Tuna & billfishes,39.050658668224294,42565217.94836448,9762664.667056074,2343039.520093458
82,1753,5.704506560182544e-4,Papua New Guinea,Papua New Guinea,PNG,598,2019,Tuna & billfishes,281.92309030233884,307296168.42954934,70480772.57558471,16915385.41814033
83,7710,1.2970168612191958e-4,Indonesia,Indonesia,IDN,360,2019,Tuna & billfishes,54.94621678119326,59891376.29150064,13736554.195298316,3296773.0068715955
84,1163,8.598452278589854e-4,Malaysia,Malaysia,MYS,458,2019,Tuna & billfishes,20.524069883920895,22371236.173473775,5131017.470980223,1231444.1930352538
85,850,0.001176470588235294,South Africa,South Africa,ZAF,710,2019,Tuna & billfishes,13.433268694117645,14642262.876588233,3358317.1735294117,805996.1216470588
86,518,0.0019305019305019305,Namibia,Namibia,NAM,516,2019,Tuna & billfishes,1.7348361407335908,1890971.393399614,433709.0351833977,104090.16844401545
